emp_no,first_name,birth_date,last_name,gender,salary,to_date
264086,Aris,1953-03-28,Deverell,M,69981,9999-01-01
264087,Shridhar,1955-12-29,Simkin,F,65097,9999-01-01
263940,Suebskul,1954-01-20,Emmerich,M,63504,9999-01-01
264096,Serenella,1953-05-02,Valiente,F,52873,9999-01-01
264098,Sverrir,1954-04-11,Rohrbach,M,40000,9999-01-01
264099,Toshimitsu,1952-04-03,Rettelbach,F,67158,9999-01-01
264105,Rasikan,1952-06-04,Lichtman,F,62099,9999-01-01
264107,Shalesh,1955-05-25,Chenney,M,40000,9999-01-01
263947,Siamak,1955-11-07,Markovitch,F,54821,9999-01-01
264122,Hyuckchul,1955-09-29,Oppitz,F,43817,9999-01-01
264125,Arnould,1955-06-21,Thibadeau,M,95123,9999-01-01
264126,Toshiki,1955-05-15,Thimonier,M,71356,9999-01-01
263952,Vincent,1955-12-13,Joslin,M,40000,9999-01-01
264128,Guangming,1953-02-13,Suomi,F,90452,9999-01-01
264138,Mara,1952-06-04,Garrabrants,M,55633,9999-01-01
263953,Rosli,1954-11-01,Oxman,F,40000,9999-01-01
264139,Stein,1952-07-14,Schade,F,40000,9999-01-01
264144,Saeed,1953-09-26,Cronin,F,80522,9999-01-01
263956,Shaowen,1955-12-03,Schmiedel,F,40000,9999-01-01
264150,Ziya,1952-04-27,Hatcliff,M,59936,9999-01-01
264151,Heather,1952-05-28,Worfolk,M,78850,9999-01-01
263967,Pranav,1954-07-25,Farrag,F,49994,9999-01-01
264161,Arun,1954-09-06,Montemayor,M,40000,9999-01-01
263973,Armond,1954-05-28,Vecchi,M,63751,9999-01-01
264171,Kristinn,1954-04-20,Angelopoulos,M,52295,9999-01-01
264174,Jianwen,1955-12-25,Brizzi,M,56167,9999-01-01
263985,Tiina,1953-11-30,Stifter,M,67700,9999-01-01
264188,Tonia,1952-06-18,Marquardt,F,45073,9999-01-01
264190,Limsoon,1954-02-17,Schaap,M,60119,9999-01-01
264193,Gererd,1952-08-09,Desikan,F,79937,9999-01-01
264194,Aral,1955-07-21,Merey,M,68609,9999-01-01
263988,Licheng,1955-08-19,Sinitsyn,F,66315,9999-01-01
264198,Richard,1954-09-24,Siprelle,M,49761,9999-01-01
264200,Almudena,1953-02-07,Koblick,M,40000,9999-01-01
264201,Karlis,1953-07-11,Mahmud,F,56526,9999-01-01
263993,Reinhold,1955-10-14,Anick,M,44393,9999-01-01
264207,Yinlin,1952-08-21,Schwartzbauer,F,74668,9999-01-01
264212,Salvador,1953-01-06,Lagarias,F,40000,9999-01-01
263997,Gita,1955-05-27,Begiun,M,65355,9999-01-01
264218,Baruch,1952-07-20,Rosch,F,40000,9999-01-01
264004,Chiradeep,1953-04-19,Compeau,F,40000,9999-01-01
264234,Rayond,1953-01-29,Benzaken,M,40000,9999-01-01
264236,Sadun,1952-06-01,Papsdorf,M,57574,9999-01-01
264013,Baziley,1954-02-20,Stifter,M,95604,9999-01-01
264241,Shin,1953-07-24,Chvatal,M,55578,9999-01-01
264247,Herbert,1954-09-19,Rotem,M,45138,9999-01-01
264250,Shmuel,1954-02-15,Fasbender,F,40000,9999-01-01
264267,Conrado,1955-06-23,Chappelet,M,40000,9999-01-01
264280,Mohua,1953-10-08,Lienhardt,M,59767,9999-01-01
264281,Heather,1955-01-29,Halloran,F,65364,9999-01-01
264292,Boguslaw,1952-03-11,Frolund,M,60054,9999-01-01
264306,Xiaobin,1952-10-09,Curless,F,40000,9999-01-01
264018,Djenana,1955-05-03,Lorcy,F,46245,9999-01-01
264311,Christoper,1952-08-13,Muniz,F,42966,9999-01-01
264019,Ulises,1955-11-23,Barreiro,F,71030,9999-01-01
264327,Kristen,1953-06-20,Speer,F,56049,9999-01-01
264044,Gay,1952-03-19,Kalloufi,M,40000,9999-01-01
264334,Kenroku,1954-09-22,Penttonen,M,50698,9999-01-01
264338,Luerbio,1952-07-10,Garigliano,M,40000,9999-01-01
264345,Foong,1952-08-28,Moffat,F,53344,9999-01-01
264354,Sreekrishna,1954-11-11,Lamparter,F,40000,9999-01-01
264057,Pranav,1953-05-22,Cmelik,M,52158,9999-01-01
264356,Niteen,1953-02-03,McAlpine,F,63556,9999-01-01
264361,Ferdinand,1954-04-12,Kambil,M,40000,9999-01-01
264383,Freyja,1953-01-31,Krohn,F,51371,9999-01-01
264390,Abdelghani,1954-01-08,Waeselynck,F,91248,9999-01-01
264397,Samphel,1954-06-27,Homond,M,55581,9999-01-01
264403,Jeane,1952-10-27,Barinka,M,50391,9999-01-01
264441,Horward,1952-03-09,Sinitsyn,F,40000,9999-01-01
264415,Uzi,1954-04-11,Furudate,M,59936,9999-01-01
264428,JiYoung,1955-05-15,McFarlin,F,40000,9999-01-01
264434,Mizuhito,1953-01-02,Ghelli,F,50456,9999-01-01
264446,Katsuo,1955-07-22,Kroha,F,56131,9999-01-01
264629,Guiseppe,1954-07-12,Herbst,M,53770,9999-01-01
264454,Hsiangchu,1955-12-20,Hatcliff,M,45045,9999-01-01
264633,Aral,1952-07-25,Lichtman,F,63966,9999-01-01
264636,Kwangsub,1953-08-12,Stassinopoulos,F,50476,9999-01-01
264638,Kolar,1952-10-23,Melter,F,86908,9999-01-01
264456,Muzhong,1952-10-11,Rando,M,44193,9999-01-01
264647,Yannik,1953-09-28,Rothenberg,F,54193,9999-01-01
264649,Kwee,1953-05-19,Benantar,F,82054,9999-01-01
264459,Wilmer,1953-04-02,Baca,F,42778,9999-01-01
264662,Zhonghui,1953-06-22,Yetim,M,46982,9999-01-01
264663,Martial,1955-03-20,Stenning,F,46060,9999-01-01
264461,Ewing,1954-12-30,Jording,F,40000,9999-01-01
264667,Uwe,1954-11-23,Mitsuhashi,M,48067,9999-01-01
264670,Dinkar,1954-01-18,Ferretti,M,47463,9999-01-01
264477,Sigeru,1954-05-28,Orsini,M,41408,9999-01-01
264680,Zissis,1955-06-09,Businaro,F,55659,9999-01-01
264689,Sangeeta,1953-02-16,Rajcani,M,40000,9999-01-01
264690,Venkatesan,1953-11-07,Sewelson,F,40000,9999-01-01
264492,Ebru,1955-10-05,Harllee,M,67776,9999-01-01
264699,Remmert,1955-04-20,Usery,F,40000,9999-01-01
264703,Temple,1952-07-26,Genther,F,50268,9999-01-01
264717,Adel,1954-09-07,McConalogue,F,40000,9999-01-01
264494,Yolla,1953-02-16,Itzfeldt,F,74749,9999-01-01
264724,Babette,1953-12-22,Baig,M,73414,9999-01-01
264728,Izaskun,1952-02-22,Setia,M,46302,9999-01-01
264495,Manibrata,1953-05-10,Cyre,F,45279,9999-01-01
264731,Hitofumi,1953-09-08,Kriebel,F,54517,9999-01-01
264506,Parke,1954-10-09,Kalefeld,F,42530,9999-01-01
264748,Qiwen,1953-05-22,Penttonen,M,86261,9999-01-01
264752,Juichirou,1952-12-01,Syrotiuk,M,40000,9999-01-01
264507,Barna,1952-08-16,Brender,M,64972,9999-01-01
264513,Kazuhira,1952-10-10,Kugler,M,57840,9999-01-01
264775,Kristine,1952-06-22,Azadmanesh,M,40000,9999-01-01
264535,Gunilla,1953-12-16,Ashish,F,40000,9999-01-01
264786,Xinglin,1955-09-17,Riefers,M,63505,9999-01-01
264798,Kristine,1952-03-15,Bennet,M,40000,9999-01-01
264800,Ymte,1955-10-05,Collavizza,F,66798,9999-01-01
264802,Bluma,1954-10-19,Kroll,M,46915,9999-01-01
264543,Marsal,1952-10-23,Kroll,M,67535,9999-01-01
264545,Mani,1953-03-09,Panwar,M,46760,9999-01-01
264546,Branimir,1952-04-10,Perl,F,72582,9999-01-01
264559,Kiyotoshi,1954-01-10,Mundy,M,40000,9999-01-01
264813,Jeanna,1955-08-31,Reutenauer,M,40000,9999-01-01
264830,Heng,1952-12-28,Denti,M,55418,9999-01-01
264842,Valeri,1953-06-23,Asrin,M,40000,9999-01-01
264846,Dinah,1954-06-26,Reeken,M,40000,9999-01-01
264848,Gino,1953-09-16,Fandrianto,F,46133,9999-01-01
264851,Sadok,1952-04-23,Muntz,F,75311,9999-01-01
264855,Slavian,1955-08-11,Peres,M,91271,9999-01-01
264860,Menkae,1954-07-28,Munos,M,79278,9999-01-01
264884,Berto,1955-11-25,Lambe,M,61604,9999-01-01
264890,Serenella,1954-04-13,Unno,M,62125,9999-01-01
264894,Constantino,1955-01-17,McAlpine,F,51566,9999-01-01
264898,Michaela,1955-03-11,Ranum,F,40000,9999-01-01
264904,Sachin,1952-02-02,Siksek,M,40000,9999-01-01
264907,Menkae,1954-10-20,Rajaraman,F,43757,9999-01-01
264929,Yuichiro,1952-02-22,Esteva,M,92626,9999-01-01
264932,Abdulah,1955-03-05,Valiente,M,40000,9999-01-01
264935,Kristinn,1953-06-21,Rissland,M,42087,9999-01-01
264937,Mang,1953-01-11,Chachaty,F,75972,9999-01-01
264565,Berthier,1953-08-01,Willoner,M,40000,9999-01-01
264945,Baoqiu,1952-09-14,Salinas,M,40000,9999-01-01
264948,Fay,1954-05-26,Litzkow,M,55408,9999-01-01
264951,Jagoda,1955-04-14,Brobst,F,69701,9999-01-01
264580,Valeri,1952-11-13,Rosis,F,40000,9999-01-01
264952,Jahangir,1953-08-09,Narlikar,M,53731,9999-01-01
264953,Rafael,1954-08-23,Dredge,F,64111,9999-01-01
264954,Naftali,1954-11-04,McClure,M,69956,9999-01-01
264955,Souichi,1954-12-07,Muniz,M,59422,9999-01-01
264968,Collette,1952-12-05,Farrel,M,46786,9999-01-01
264587,Flemming,1954-08-15,Herbst,M,61064,9999-01-01
264984,Pranav,1955-02-05,Birdsall,M,40000,9999-01-01
264592,Margo,1952-08-22,Pero,M,40000,9999-01-01
264994,Gou,1952-11-23,Brender,M,40000,9999-01-01
264618,Kazuyasu,1952-07-22,Mahnke,F,52713,9999-01-01
265194,Shahar,1955-07-28,Menhardt,F,40000,9999-01-01
264996,Gian,1952-12-31,Avouris,F,40000,9999-01-01
265020,Jiafu,1954-06-10,Setia,F,40000,9999-01-01
265021,Demos,1955-03-18,Escriba,M,50139,9999-01-01
265022,Ayakannu,1952-09-11,Erni,M,40000,9999-01-01
265201,Lakshmi,1954-11-26,Walstra,M,40000,9999-01-01
265040,Yuping,1952-05-07,Choobineh,M,79189,9999-01-01
265203,Debatosh,1955-11-09,Sudkamp,M,63916,9999-01-01
265223,Danny,1952-12-09,Minakawa,M,40000,9999-01-01
265060,Ortrud,1955-07-19,Serot,M,40615,9999-01-01
265068,Weidon,1952-12-17,Bernardinello,M,53576,9999-01-01
265230,Rafail,1954-12-24,Setlzner,M,40000,9999-01-01
265237,Jiafu,1954-06-25,Kavraki,F,40000,9999-01-01
265238,Goa,1952-04-11,Benzaken,F,74588,9999-01-01
265105,Ronnie,1953-11-19,Capobianchi,M,40519,9999-01-01
265249,Jacqueline,1952-08-23,Levergood,M,40000,9999-01-01
265115,Heekeun,1954-11-13,Plavsic,F,81873,9999-01-01
265124,Aemilian,1954-04-15,Panienski,F,45708,9999-01-01
265250,Khaled,1953-02-02,Panangaden,M,40000,9999-01-01
265131,Naftaly,1953-04-02,Bottner,M,41812,9999-01-01
265133,Neven,1954-12-06,DiGiano,F,67974,9999-01-01
265268,Yoshinari,1953-06-26,Lally,M,72489,9999-01-01
265137,Ugo,1953-07-26,Panangaden,M,40000,9999-01-01
265148,Subhada,1954-07-10,Schneeberger,M,48800,9999-01-01
265157,Narain,1953-01-30,Aamodt,F,48088,9999-01-01
265161,Hausi,1953-11-09,Pfau,M,40000,9999-01-01
265276,Toshiki,1953-12-18,Back,F,44866,9999-01-01
265279,Alejandra,1953-08-14,Nishimukai,F,40000,9999-01-01
265286,Inderjeet,1955-04-02,Mahmud,F,69577,9999-01-01
265293,Herbert,1952-10-13,Hempstead,M,79470,9999-01-01
265332,Xiaoqiang,1952-07-11,Szemeredi,M,40000,9999-01-01
265339,Lijie,1953-08-05,Camurati,M,74979,9999-01-01
265342,Tadahiro,1955-05-24,Iivonen,F,40000,9999-01-01
265345,Hiroyasu,1955-07-13,Conry,M,40000,9999-01-01
265377,Vasilii,1952-10-13,Merle,M,40000,9999-01-01
265422,Gurbir,1953-07-10,Gerlach,M,49069,9999-01-01
265423,Bokyung,1952-10-16,Rosis,M,52508,9999-01-01
265429,Hatem,1952-06-03,Juneja,F,40000,9999-01-01
265435,Aleksander,1953-03-21,Garnham,F,97399,9999-01-01
265456,Xiaoqiang,1954-01-31,Reutenauer,F,40000,9999-01-01
265462,Mara,1952-07-26,Guardalben,F,49706,9999-01-01
265465,Kotesh,1955-01-29,Ishibashi,F,40000,9999-01-01
265469,Taisook,1955-11-24,Brandsma,M,48579,9999-01-01
265481,Sven,1952-08-01,Kolinko,F,40000,9999-01-01
265489,Mitchel,1955-11-13,Koprowski,M,42107,9999-01-01
265501,Paraskevi,1954-09-12,Cromarty,M,97944,9999-01-01
265512,Elrique,1954-03-29,Gopalakrishnan,F,43575,9999-01-01
265523,Koldo,1953-10-12,Daescu,M,58943,9999-01-01
265527,Olivera,1954-07-09,Hiraishi,F,44057,9999-01-01
265540,Matt,1955-06-10,Reistad,M,40000,9999-01-01
265544,Pasqua,1953-05-19,Rosiles,F,87849,9999-01-01
265550,Fun,1955-08-19,Bottner,M,81632,9999-01-01
265557,Younwoo,1955-05-02,Roccetti,M,43271,9999-01-01
265582,Vitaly,1955-06-29,Isard,M,70037,9999-01-01
265179,Nobuyoshi,1953-06-18,Muhling,F,62195,9999-01-01
265741,Odoardo,1954-09-27,Guenter,F,43543,9999-01-01
265742,Rosella,1955-09-11,Makrucki,M,43075,9999-01-01
265762,George,1954-03-24,Murrill,F,51201,9999-01-01
265584,Jayson,1952-02-16,Vuskovic,M,75695,9999-01-01
265588,Syozo,1954-05-31,Gils,M,40000,9999-01-01
265595,Tooru,1955-10-02,Levergood,M,56557,9999-01-01
265606,Boalin,1955-04-03,Zhang,F,40000,9999-01-01
265622,Babette,1953-11-13,Picel,F,40000,9999-01-01
265626,Alagu,1953-08-12,Pagter,M,67600,9999-01-01
265789,Tsutomu,1952-07-29,Besselaar,M,61150,9999-01-01
265791,Shem,1953-07-09,Gien,M,84542,9999-01-01
265635,Djelloul,1954-07-17,Marakhovsky,M,70291,9999-01-01
265813,Elliott,1954-05-13,Businaro,M,98944,9999-01-01
265814,Adam,1952-06-08,Garrabrants,M,40000,9999-01-01
265822,Georgy,1952-05-18,Kornatzky,M,40000,9999-01-01
265829,Demos,1954-11-12,Menhoudj,F,56486,9999-01-01
265830,Adam,1952-11-28,Marchegay,M,40000,9999-01-01
265846,Akemi,1954-02-13,Birge,F,76902,9999-01-01
265661,Alenka,1955-08-22,Masamoto,F,55479,9999-01-01
265855,Mandell,1952-02-04,Simmel,F,40000,9999-01-01
265857,Make,1952-06-07,Conti,M,96997,9999-01-01
265870,Zongyan,1952-08-13,Lamba,M,69221,9999-01-01
265872,Reuven,1954-02-11,Alblas,M,40000,9999-01-01
265903,Abdelkader,1953-07-04,Angelov,F,49831,9999-01-01
265666,Shushma,1954-06-23,Henders,M,40000,9999-01-01
265916,Hausi,1954-09-11,Bratsberg,M,40000,9999-01-01
265674,Xinglin,1953-07-11,Sherertz,F,58973,9999-01-01
265675,Sachin,1955-07-18,Chiola,F,40000,9999-01-01
265936,Fun,1953-06-09,Kawashimo,M,70349,9999-01-01
265937,Shuji,1955-08-24,Chinen,M,40000,9999-01-01
265681,Marsal,1955-03-11,Atrawala,F,90646,9999-01-01
265948,Weiru,1955-05-01,Budinsky,M,71092,9999-01-01
265962,Nahid,1954-06-27,Pepe,F,40000,9999-01-01
265682,Xiaobin,1953-09-12,Irland,F,56320,9999-01-01
265687,Shuky,1955-05-09,Ranta,M,40000,9999-01-01
265977,Lene,1955-04-14,Tischendorf,F,42443,9999-01-01
265979,Guoxiang,1954-05-20,Sevcikova,M,69469,9999-01-01
265984,Taegyun,1954-07-17,Kenevan,F,81314,9999-01-01
265985,Christ,1954-09-29,Picaronny,M,45074,9999-01-01
265990,Claudi,1954-02-16,Brattka,F,44753,9999-01-01
265998,Guther,1952-08-26,Heering,F,52973,9999-01-01
266000,Zhonghua,1952-10-08,Brookman,M,42450,9999-01-01
266004,Xinyu,1953-12-13,Kaiserswerth,M,56504,9999-01-01
266012,Satosi,1955-03-26,Vieri,F,61570,9999-01-01
266017,Gift,1955-03-03,Spelt,M,68777,9999-01-01
266018,Masanao,1955-10-16,Cools,M,40000,9999-01-01
266024,Shooichi,1953-04-02,Nergos,M,65492,9999-01-01
266038,Bodh,1953-10-27,Chinin,M,40000,9999-01-01
266044,Sibyl,1954-04-12,Gunderson,M,44486,9999-01-01
266048,Shaowen,1954-04-08,Tetzlaff,M,60843,9999-01-01
266049,Odysseas,1953-03-27,Delaune,F,67285,9999-01-01
266053,Mario,1952-02-09,Szilard,M,51062,9999-01-01
266054,Younwoo,1954-04-09,Ratnakar,M,52127,9999-01-01
266075,Makato,1954-08-09,Lovengreen,M,51023,9999-01-01
265696,Fayez,1955-10-31,Jiang,F,40000,9999-01-01
266079,Adil,1953-03-25,Ghemri,F,40000,9999-01-01
266080,Mari,1955-02-12,Maraist,M,40000,9999-01-01
266082,Randi,1955-07-07,Cichocki,M,40000,9999-01-01
266089,Arno,1954-06-08,Ranum,M,40000,9999-01-01
266100,Maria,1953-02-18,Ritcey,M,49653,9999-01-01
265697,Jahangir,1954-09-14,Ecklund,M,40000,9999-01-01
265720,Yucai,1953-01-26,Otillio,M,64063,9999-01-01
266114,Arvind,1954-05-15,Marletta,M,55737,9999-01-01
265733,Adly,1955-11-22,Pelc,M,61238,9999-01-01
266135,Shridhar,1953-02-06,Apsitis,M,40000,9999-01-01
266142,Marco,1955-08-10,Bernini,M,47114,9999-01-01
266147,Lalit,1955-05-16,Krichel,M,57640,9999-01-01
266159,Navid,1953-07-28,Uludag,M,47437,9999-01-01
266315,Taisook,1952-11-10,Boguraev,F,57252,9999-01-01
266161,Gita,1955-10-14,Mansanne,M,43100,9999-01-01
266170,Sungwon,1953-09-02,Stellhorn,F,44723,9999-01-01
266173,Arie,1953-09-26,Cannane,F,40000,9999-01-01
266177,Marke,1954-05-05,Weedon,M,40000,9999-01-01
266181,Hidefumi,1953-06-25,Lodder,F,51469,9999-01-01
266185,Kazuhiro,1954-02-24,Perl,M,48342,9999-01-01
266190,Xiahua,1952-04-16,Xiaoshan,M,40000,9999-01-01
266199,Goetz,1955-01-07,Ferriere,M,64618,9999-01-01
266209,Hinrich,1955-02-10,Erde,M,63507,9999-01-01
266217,Wuxu,1954-12-30,Takanami,F,40000,9999-01-01
266221,Sashi,1952-04-07,Hofmeyr,M,40000,9999-01-01
266236,Guenter,1952-11-11,Cherinka,F,40000,9999-01-01
266238,Sachar,1953-11-19,Weedon,F,58034,9999-01-01
266242,Fusako,1954-11-20,Berstel,M,40000,9999-01-01
266243,Lech,1954-03-18,Borovoy,M,71646,9999-01-01
266255,Manu,1952-02-22,Dehkordi,M,54543,9999-01-01
266325,Boriana,1952-06-05,Hemaspaandra,M,43327,9999-01-01
266261,Guenter,1953-08-30,Luon,M,66855,9999-01-01
266284,Zejun,1952-09-12,Thiria,M,40398,9999-01-01
266333,Moss,1954-02-14,Oppitz,M,52343,9999-01-01
266287,Serif,1952-04-11,Decaestecker,M,47440,9999-01-01
266349,Foong,1952-09-29,Stille,M,44242,9999-01-01
266476,Sastry,1954-07-09,Rodiger,M,40000,9999-01-01
266373,Utpal,1953-04-27,Ramamoorthy,M,64454,9999-01-01
266487,Unal,1953-11-28,Boyle,M,63251,9999-01-01
266498,Sreenivas,1954-05-19,Feldmann,M,74777,9999-01-01
266500,Hidekazu,1952-12-27,Brickell,F,81812,9999-01-01
266503,Sanjeeva,1954-12-11,VanScheik,F,40000,9999-01-01
266377,Fumitaka,1955-01-17,Ranon,M,40000,9999-01-01
266385,Hidde,1953-09-27,Gill,F,40000,9999-01-01
266389,Armond,1953-01-29,Pauthner,M,61555,9999-01-01
266542,Shim,1953-07-15,Bail,M,76687,9999-01-01
266547,Kasturi,1952-04-29,Stassinopoulos,M,46279,9999-01-01
266550,Yuriy,1953-03-12,Rouquie,M,69837,9999-01-01
266390,Chiranjit,1954-09-24,Spinelli,M,40000,9999-01-01
266399,Breannda,1954-09-18,Rubsam,M,40000,9999-01-01
266562,Ebru,1952-03-06,Peltason,F,70709,9999-01-01
266564,Nimmagadda,1954-06-10,Swiler,M,44949,9999-01-01
266432,Roddy,1955-04-08,Biron,F,40000,9999-01-01
266579,Rosella,1954-02-25,Ranai,M,50166,9999-01-01
266581,Gonzalo,1952-05-29,Leppanen,F,40000,9999-01-01
266599,Rosine,1953-03-19,Barreiro,M,57370,9999-01-01
266607,Tran,1952-03-03,Hopewell,M,40000,9999-01-01
266610,Giao,1954-11-02,Gimarc,F,51621,9999-01-01
266615,Monique,1955-08-02,Menhardt,M,99290,9999-01-01
266457,Yannis,1952-09-10,Kobuchi,F,72634,9999-01-01
266632,Tayeb,1955-01-14,Suermann,F,58668,9999-01-01
266638,Maik,1955-12-18,Schlumberger,M,55294,9999-01-01
266643,Tonia,1954-03-01,Basawa,M,40588,9999-01-01
266647,Domenick,1955-10-21,Moffat,M,71641,9999-01-01
266653,Khun,1952-02-12,Cochrane,F,56954,9999-01-01
266467,Miquel,1953-07-05,Tiemann,F,56020,9999-01-01
266471,Quingbo,1952-07-12,Birke,F,70695,9999-01-01
266847,Noritoshi,1952-07-19,Servieres,M,72936,9999-01-01
266673,Stevo,1953-12-15,Schade,F,54484,9999-01-01
266853,Hironobu,1954-11-25,Piancastelli,F,53101,9999-01-01
266860,Miomir,1954-11-10,Otillio,F,40000,9999-01-01
266708,Nahid,1955-10-12,Ariola,M,40000,9999-01-01
266709,Moie,1955-05-07,Potthoff,M,61597,9999-01-01
266866,Shounak,1955-12-09,Lakshmanan,F,43013,9999-01-01
266715,Basil,1955-08-10,Birnbaum,M,52815,9999-01-01
266716,Bernt,1954-08-03,Buchter,F,40000,9999-01-01
266871,Adib,1955-07-28,Tsukune,M,46567,9999-01-01
266729,Nahid,1955-09-01,Bellone,M,53915,9999-01-01
266885,Shawna,1955-03-09,Bojadziev,M,40565,9999-01-01
266731,Hugo,1954-02-23,Khamsi,M,46674,9999-01-01
266735,Adamantios,1955-12-19,Thambidurai,M,40721,9999-01-01
266741,Utz,1953-09-22,Birnbaum,M,64209,9999-01-01
266904,Shalesh,1952-12-09,Jeong,M,47168,9999-01-01
266747,Shigenori,1955-10-16,Bael,F,40000,9999-01-01
266748,Henk,1952-02-10,Nitsch,F,54311,9999-01-01
266751,Dhritiman,1952-10-16,Penz,M,42381,9999-01-01
266759,Boriana,1954-01-19,Slaats,M,52759,9999-01-01
266762,Niranjan,1952-07-03,Luon,M,57047,9999-01-01
266908,Kokou,1953-03-03,Thorensen,F,58992,9999-01-01
266766,Stein,1953-03-09,Solares,F,54983,9999-01-01
266773,Qingxiang,1953-07-02,Veeraraghavan,F,51072,9999-01-01
266914,Sudharsan,1953-08-13,Steenbeek,M,60309,9999-01-01
266783,Pranjal,1953-04-20,Barvinok,M,40128,9999-01-01
266922,Koldo,1954-03-28,Erde,F,54172,9999-01-01
266789,Alejandro,1955-10-26,Vesna,F,63048,9999-01-01
266934,Guadalupe,1952-03-11,Pavlopoulou,M,46090,9999-01-01
266936,Vidya,1952-11-24,Rusterholz,F,52685,9999-01-01
266821,Akeno,1955-06-21,Cooke,M,61861,9999-01-01
266939,Chinhyun,1954-05-23,Zobel,M,40000,9999-01-01
266827,Udi,1954-07-13,Gronowski,F,40000,9999-01-01
266828,Lobel,1953-07-07,Curless,F,81618,9999-01-01
266945,Xiaobin,1954-07-25,Aseltine,M,51419,9999-01-01
267032,Mani,1953-06-07,Back,M,88806,9999-01-01
267046,Saeed,1953-09-13,Kushner,M,47240,9999-01-01
267083,JoAnna,1954-03-10,Knightly,F,40000,9999-01-01
267088,Kien,1953-05-18,Backhouse,M,69152,9999-01-01
267094,Ymte,1953-03-17,Kaelbling,F,82139,9999-01-01
267104,Ronghao,1955-01-13,Marciano,M,64541,9999-01-01
267109,Mohua,1953-05-09,Kaminger,M,65852,9999-01-01
267124,Kwangsub,1953-03-22,Bauknecht,F,42867,9999-01-01
267132,Subir,1955-10-09,Gire,M,53289,9999-01-01
266957,Susumu,1952-07-18,Marciano,M,40000,9999-01-01
267148,Fayez,1953-12-30,Coors,M,43787,9999-01-01
267160,Alselm,1953-08-13,Brookner,M,45998,9999-01-01
267170,Tzu,1954-09-13,Cheshire,F,60986,9999-01-01
266959,Valery,1953-01-01,Thiran,M,52974,9999-01-01
267178,Licheng,1955-10-04,Sinicrope,M,64014,9999-01-01
267179,Shichao,1953-02-15,Sadowski,M,40000,9999-01-01
266968,Hisao,1955-12-21,Hettesheimer,F,40000,9999-01-01
267198,Przemyslawa,1954-12-22,Casperson,F,69880,9999-01-01
266974,Rafael,1954-03-28,Bellone,M,58877,9999-01-01
266990,Renny,1954-10-25,Skrikant,M,40000,9999-01-01
267012,Armond,1954-07-04,Lodder,M,49569,9999-01-01
267220,Kwan,1953-03-30,Sluis,M,47919,9999-01-01
267222,Atreye,1955-05-21,Pell,F,40000,9999-01-01
267411,Gio,1955-07-02,Aloia,M,62412,9999-01-01
267228,Van,1955-06-17,Crouzet,M,55262,9999-01-01
267244,Sadegh,1953-03-10,Reistad,M,64882,9999-01-01
267246,Leif,1952-08-16,Valiente,M,46225,9999-01-01
267249,Ziya,1952-06-21,Range,F,49634,9999-01-01
267257,Somnath,1953-01-09,Sidhu,M,93465,9999-01-01
267259,Takahito,1954-03-07,Skafidas,F,81786,9999-01-01
267274,Munehiko,1952-06-06,Kornyak,F,62122,9999-01-01
267280,Josyula,1952-09-07,Fraisse,M,40016,9999-01-01
267282,Guttorm,1954-08-02,Szmurlo,F,53228,9999-01-01
267425,Saniya,1954-12-04,Khalil,F,56769,9999-01-01
267287,Samphel,1953-09-14,Swen,F,53747,9999-01-01
267295,Guiseppe,1955-03-19,Fujisaki,F,78325,9999-01-01
267299,Ennio,1954-08-07,Bisiani,M,51944,9999-01-01
267300,Ugo,1954-01-22,Panienski,M,54400,9999-01-01
267301,Irene,1952-04-12,Antonakopoulos,M,40000,9999-01-01
267452,Hitofumi,1955-01-23,Goldhammer,M,58479,9999-01-01
267328,Marsja,1955-11-06,Luders,F,85284,9999-01-01
267460,Surveyors,1953-10-21,Mukaidono,F,40000,9999-01-01
267344,Otmar,1953-11-29,Ghemri,M,47601,9999-01-01
267356,JoAnne,1952-02-15,Sury,M,63968,9999-01-01
267467,Billur,1952-11-14,Ramsak,M,72373,9999-01-01
267362,Bluma,1955-10-17,Impagliazzo,F,74267,9999-01-01
267480,Xiaoqiu,1953-05-07,Koshiba,M,40000,9999-01-01
267375,Koichi,1952-04-05,Birdsall,M,67951,9999-01-01
267376,Randi,1955-12-19,Peck,M,40577,9999-01-01
267378,Tiina,1954-11-05,Kawashimo,M,58504,9999-01-01
267383,Anyuan,1955-05-11,Verhoeff,F,50504,9999-01-01
267386,DAIDA,1952-08-16,Sichman,M,53583,9999-01-01
267387,Mohammad,1952-02-18,Ghemri,M,40000,9999-01-01
267393,Hironobu,1955-12-19,Makinen,F,63053,9999-01-01
267485,Valery,1955-11-03,Tsunoo,M,40000,9999-01-01
267507,Peer,1954-04-18,Riexinger,F,40000,9999-01-01
267599,Youjian,1954-03-09,Niizuma,F,40098,9999-01-01
267508,Otmar,1954-06-12,Glowinski,M,52131,9999-01-01
267527,Serenella,1954-09-26,Comte,M,40000,9999-01-01
267610,Rance,1955-06-22,Zyda,F,43709,9999-01-01
267534,Teruyuki,1954-04-09,Walstra,M,40000,9999-01-01
267535,Mototsugu,1953-12-14,Maierhofer,M,40000,9999-01-01
267540,Danny,1955-10-08,Sabnani,M,45137,9999-01-01
267663,Kirk,1955-12-31,Bellmore,M,69333,9999-01-01
